CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.05.02.06;Adiantamentos de clientes;613000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.02.07;Instrumentos financeiros derivativos;81000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.05.02.07;Instrumentos financeiros derivativos;31000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.02.08;Financiamento de fornecimento de produtos;0.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.05.02.08;Financiamento de fornecimento de produtos;529000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.02.09;Outras contas e despesas a pagar;169000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.05.02.09;Outras contas e despesas a pagar;316000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06;Provisões;102000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06;Provisões;108000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02;Outras Provisões;102000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02;Outras Provisões;108000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.04;Plano de pensão e saúde;102000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.04;Plano de pensão e saúde;108000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02;Passivo Não Circulante;9178000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02;Passivo Não Circulante;14237000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01;Empréstimos e Financiamentos;6356000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01;Empréstimos e Financiamentos;12376000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.01;Empréstimos e Financiamentos;5675000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.01;Empréstimos e Financiamentos;11670000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.02;Debêntures;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.02;Debêntures;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.03;Financiamento por Arrendamento;681000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.03;Financiamento por Arrendamento;706000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02;Outras Obrigações;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02;Outras Obrigações;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02;Outros;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02;Outros;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.03;Tributos Diferidos;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.03;Tributos Diferidos;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04;Provisões;2822000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04;Provisões;1861000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;899000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;988000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.01;Provisões Fiscais;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.01;Provisões Fiscais;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02;Outras Provisões;1923000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02;Outras Provisões;873000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.04;Plano de pensão e saúde;1768000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.04;Plano de pensão e saúde;751000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.05;Provisão para Desmantelamento de áreas;0.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.05;Provisão para Desmantelamento de áreas;0.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.06;Instrumentos financeiros derivativos;0.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.06;Instrumentos financeiros derivativos;41000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.07;Outras contas e despesas a pagar;155000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.07;Outras contas e despesas a pagar;81000.0000000000;N
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03;Patrimônio Líquido Consolidado;12207000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03;Patrimônio Líquido Consolidado;12308000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.01;Capital Social Realizado;6353000.0000000000;S
34.274.233/0001-02;2021-12-31;1;VIBRA ENERGIA S/A;024295;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.01;Capital Social Realizado;6353000.0000000000;S
